customer_id,customer_age,annual_income,employment_status,account_tenure,product_holdings,relationship_value,risk_segment,behavioral_score,credit_score,city,last_activity_date
CUST_024263,30,47936.91,Full-time,1,3,15819.18,Prime,284.95,751,Cardiff,2025-08-07
CUST_024264,28,47292.99,Full-time,8,2,17025.48,Prime,244.94,830,Cardiff,2025-07-26
CUST_024265,18,6978.01,Student,2,3,2512.08,Near-Prime,202.58,685,London,2025-07-16
CUST_024266,55,87361.73,Full-time,4,2,24461.28,Near-Prime,481.51,687,Sheffield,2025-07-26
CUST_024267,19,16000.0,Full-time,3,2,4160.0,Subprime,59.33,602,London,2025-07-21
CUST_024268,18,32638.18,Full-time,6,4,20888.44,Prime,350.04,850,Sheffield,2025-08-05
CUST_024269,26,16875.75,Full-time,1,3,5569.0,Near-Prime,140.6,663,Glasgow,2025-07-17
CUST_024270,57,76820.22,Full-time,0,4,30728.09,Prime,318.79,788,Leeds,2025-07-09
CUST_024271,18,25681.57,Part-time,3,2,6677.21,Subprime,83.68,577,Newcastle,2025-07-28
CUST_024272,156,192108.79,Retired,3,2,49948.29,Prime,322.41,773,Manchester,2025-07-22
CUST_024273,41,88867.24,Contract,3,3,34658.22,Prime,284.67,793,Sheffield,2025-07-22
CUST_024274,49,78096.2,Full-time,0,2,15619.24,Near-Prime,133.19,700,London,2025-07-13
CUST_024275,22,55024.72,Full-time,5,2,16507.42,Prime,203.69,818,Newcastle,2025-07-15
CUST_024276,74,95223.5,Retired,23,5,157118.78,Prime,353.14,796,Sheffield,2025-07-13
CUST_024277,21,9600.0,Part-time,8,3,5184.0,Prime,466.15,830,Sheffield,2025-08-07
CUST_024278,18,6351.79,Student,4,2,1778.5,Near-Prime,49.23,677,Glasgow,2025-08-01
CUST_024279,54,58409.74,Part-time,0,3,17522.92,Near-Prime,117.2,716,Liverpool,2025-07-18
CUST_024280,46,84292.32,Full-time,6,1,13486.77,Near-Prime,542.9,749,Manchester,2025-08-04
CUST_024281,18,9600.0,Part-time,4,1,1344.0,Near-Prime,413.4,651,Sheffield,2025-08-04
CUST_024282,33,19143.84,Part-time,1,2,4211.65,Subprime,696.53,642,Cardiff,2025-07-12
CUST_024283,43,68236.42,Full-time,1,3,22518.02,Prime,242.92,806,Cardiff,2025-08-03
CUST_024284,18,16000.0,Full-time,1,5,8800.0,Prime,151.16,850,Manchester,2025-07-16
CUST_024285,21,11900.96,Part-time,2,3,4284.35,Near-Prime,202.58,696,Birmingham,2025-07-31
CUST_024286,29,31823.17,Full-time,5,2,9546.95,Prime,622.05,850,Birmingham,2025-07-21
CUST_024287,70,92558.78,Retired,2,3,33321.16,Near-Prime,31.35,728,Glasgow,2025-07-09
CUST_024288,37,39034.83,Full-time,8,2,14052.54,Prime,230.51,807,Newcastle,2025-07-29
CUST_024289,48,126231.47,Self-employed,2,2,30295.55,Prime,373.1,850,London,2025-07-20
CUST_024290,25,36804.68,Self-employed,3,3,14353.83,Prime,226.29,835,Newcastle,2025-07-23
CUST_024291,105,133270.49,Retired,2,4,63969.83,Prime,161.13,850,Leeds,2025-07-19
CUST_024292,50,82823.38,Contract,2,5,49694.03,Prime,317.6,799,Newcastle,2025-07-25
CUST_024293,18,12515.12,Student,5,2,3754.54,Near-Prime,92.26,733,Sheffield,2025-08-06
CUST_024294,60,62687.49,Full-time,4,2,17552.5,Prime,438.22,773,Liverpool,2025-07-22
CUST_024295,45,62722.33,Full-time,3,2,16307.81,Subprime,185.33,628,London,2025-08-02
CUST_024296,18,1038.95,Student,0,2,207.79,Subprime,161.82,631,Sheffield,2025-08-02
CUST_024297,36,54417.58,Full-time,5,2,16325.28,Prime,333.87,839,Birmingham,2025-07-17
CUST_024298,18,12909.33,Part-time,2,2,3098.24,Subprime,234.43,585,Newcastle,2025-07-12
CUST_024299,18,20097.99,Part-time,0,1,2009.8,Subprime,251.27,642,Manchester,2025-08-03
CUST_024300,59,39361.44,Part-time,1,1,4329.76,Near-Prime,79.05,696,London,2025-08-03
CUST_024301,31,40205.92,Part-time,3,5,26133.85,Prime,97.01,792,Liverpool,2025-07-22
CUST_024302,30,44653.51,Full-time,0,5,22326.75,Prime,215.62,750,Cardiff,2025-08-06
CUST_024303,18,21307.24,Part-time,2,3,7670.61,Near-Prime,334.4,704,Newcastle,2025-07-29
CUST_024304,18,18630.67,Part-time,5,1,2794.6,Near-Prime,575.41,657,Manchester,2025-08-04
CUST_024305,21,29120.03,Part-time,4,4,16307.22,Prime,201.58,817,Leeds,2025-07-10
CUST_024306,45,67516.33,Full-time,2,5,40509.8,Prime,466.48,850,Sheffield,2025-07-28
CUST_024307,38,54120.13,Full-time,7,3,27601.27,Prime,298.12,850,Birmingham,2025-07-28
CUST_024308,100,111444.09,Retired,1,2,24517.7,Prime,527.49,770,Bristol,2025-07-21
CUST_024309,57,65000.29,Full-time,2,3,23400.1,Prime,33.04,791,Liverpool,2025-07-09
CUST_024310,46,50975.72,Full-time,2,5,30585.43,Prime,37.66,849,Leeds,2025-07-25
CUST_024311,23,19625.45,Part-time,5,2,5887.64,Prime,116.25,828,Newcastle,2025-07-13
CUST_024312,33,48384.44,Full-time,11,4,40642.93,Prime,522.82,821,London,2025-07-13
CUST_024313,50,67211.86,Full-time,4,4,37638.64,Prime,245.67,850,Liverpool,2025-07-11
CUST_024314,60,70714.18,Full-time,0,5,35357.09,Prime,490.82,751,Birmingham,2025-07-17
CUST_024315,130,132605.18,Retired,3,2,34477.35,Prime,424.97,850,Glasgow,2025-07-13
CUST_024316,43,38021.59,Full-time,5,3,17109.72,Near-Prime,381.45,694,Bristol,2025-07-16
CUST_024317,38,37980.74,Part-time,5,3,17091.33,Near-Prime,291.08,740,Glasgow,2025-07-27
CUST_024318,92,112990.7,Retired,9,4,85872.93,Prime,373.03,833,Cardiff,2025-07-24
CUST_024319,81,82939.08,Retired,2,2,19905.38,Prime,326.93,770,London,2025-07-18
CUST_024320,23,44403.57,Full-time,0,3,13321.07,Near-Prime,435.04,745,Liverpool,2025-07-22
CUST_024321,18,7298.83,Student,5,3,3284.47,Prime,130.27,757,Bristol,2025-07-12
CUST_024322,93,81450.92,Retired,3,3,31765.86,Prime,339.14,850,London,2025-07-18
CUST_024323,18,9946.86,Student,10,2,3978.74,Subprime,289.34,559,Birmingham,2025-07-20
CUST_024324,37,35905.76,Self-employed,1,2,7899.27,Subprime,116.29,641,Sheffield,2025-07-10
CUST_024325,57,55211.09,Full-time,1,1,6073.22,Near-Prime,64.78,733,London,2025-07-14
CUST_024326,103,117525.17,Retired,8,2,42309.06,Prime,95.97,850,Birmingham,2025-07-28
CUST_024327,23,41093.2,Full-time,5,3,18491.94,Prime,343.27,761,Glasgow,2025-07-11
CUST_024328,29,34923.37,Full-time,2,1,4190.8,Subprime,165.48,633,Bristol,2025-07-24
CUST_024329,29,33514.2,Self-employed,2,3,12065.11,Prime,288.88,799,Cardiff,2025-08-07
CUST_024330,18,19439.27,Full-time,5,1,2915.89,Subprime,49.34,644,Liverpool,2025-08-03
CUST_024331,41,44760.71,Full-time,0,2,8952.14,Near-Prime,469.38,714,Liverpool,2025-07-29
CUST_024332,26,45133.04,Self-employed,3,1,5867.3,Subprime,322.19,593,London,2025-07-09
CUST_024333,79,65232.24,Retired,0,1,6523.22,Subprime,332.67,581,Cardiff,2025-07-20
CUST_024334,26,49656.57,Full-time,0,1,4965.66,Near-Prime,786.59,743,London,2025-08-02
CUST_024335,23,42693.11,Full-time,0,1,4269.31,Near-Prime,205.6,665,Sheffield,2025-07-15
CUST_024336,18,14717.98,Part-time,3,2,3826.67,Prime,250.06,815,Cardiff,2025-07-13
CUST_024337,43,99162.02,Full-time,2,3,35698.33,Near-Prime,294.37,740,Manchester,2025-08-02
CUST_024338,57,75675.02,Full-time,3,3,29513.26,Near-Prime,421.32,749,Liverpool,2025-07-27
CUST_024339,18,10003.48,Student,0,2,2000.7,Prime,180.34,822,Bristol,2025-07-11
CUST_024340,41,51968.51,Self-employed,3,4,27023.62,Prime,201.27,776,Glasgow,2025-07-11
CUST_024341,38,30351.27,Part-time,8,3,16389.69,Prime,187.15,767,Glasgow,2025-07-18
CUST_024342,46,27750.96,Part-time,4,4,15540.54,Prime,87.92,825,Glasgow,2025-07-16
CUST_024343,58,63638.38,Full-time,3,1,8272.99,Subprime,584.78,625,London,2025-07-12
CUST_024344,31,35978.1,Full-time,6,1,5756.5,Near-Prime,384.88,671,Liverpool,2025-07-18
CUST_024345,20,38705.1,Full-time,3,1,5031.66,Subprime,309.95,600,Liverpool,2025-07-14
CUST_024346,93,93848.64,Retired,1,2,20646.7,Near-Prime,261.96,654,Liverpool,2025-08-06
CUST_024347,19,29912.04,Full-time,2,4,14357.78,Prime,291.44,850,Liverpool,2025-07-30
CUST_024348,38,50244.89,Full-time,5,5,37683.67,Prime,269.36,788,Sheffield,2025-08-04
CUST_024349,28,31672.61,Full-time,5,5,23754.46,Prime,196.33,850,Cardiff,2025-08-06
CUST_024350,57,43806.92,Full-time,2,3,15770.49,Prime,616.2,850,Birmingham,2025-08-07
CUST_024351,90,110527.54,Retired,1,2,24316.06,Near-Prime,350.07,742,Bristol,2025-07-11
CUST_024352,56,60548.54,Full-time,2,5,36329.12,Prime,202.95,837,Sheffield,2025-07-12
CUST_024353,46,43056.99,Full-time,2,2,10333.68,Subprime,332.63,586,Newcastle,2025-07-13
CUST_024354,22,37849.45,Self-employed,1,1,4163.44,Near-Prime,197.6,693,Cardiff,2025-07-22
CUST_024355,26,63338.36,Self-employed,9,4,48137.16,Prime,336.27,782,Cardiff,2025-07-10
CUST_024356,95,109633.27,Retired,5,4,65779.96,Prime,585.96,763,Bristol,2025-07-09
CUST_024357,22,19192.69,Contract,6,2,6141.66,Near-Prime,222.35,730,Leeds,2025-07-19
CUST_024358,26,46612.3,Full-time,1,1,5127.35,Near-Prime,277.61,744,Leeds,2025-07-23
CUST_024359,18,7949.28,Student,7,4,5405.51,Prime,305.18,783,Birmingham,2025-08-01
CUST_024360,19,8276.27,Student,0,3,2482.88,Near-Prime,77.41,707,Leeds,2025-07-14
CUST_024361,30,65849.43,Full-time,6,5,52679.54,Prime,604.57,764,London,2025-07-20
CUST_024362,35,44112.56,Full-time,1,5,24261.91,Prime,382.31,783,Sheffield,2025-07-14
CUST_024363,30,12220.28,Part-time,1,3,4032.69,Near-Prime,445.94,674,Leeds,2025-08-02
CUST_024364,43,39425.42,Full-time,5,2,11827.62,Prime,573.91,828,London,2025-07-13
CUST_024365,33,28838.93,Full-time,1,4,12689.13,Prime,182.74,778,Glasgow,2025-08-06
CUST_024366,94,123564.78,Retired,1,5,67960.63,Prime,236.91,850,Cardiff,2025-07-31
CUST_024367,18,1152.69,Student,2,3,414.97,Near-Prime,54.26,661,Bristol,2025-08-04
CUST_024368,18,19142.63,Full-time,4,1,2679.97,Near-Prime,122.91,730,Birmingham,2025-07-29
CUST_024369,53,53043.93,Part-time,2,4,25461.09,Prime,327.4,754,Sheffield,2025-07-11
CUST_024370,18,13399.82,Student,2,2,3215.96,Deep-Subprime,100.37,549,Cardiff,2025-07-14
CUST_024371,52,59419.73,Full-time,1,1,6536.17,Near-Prime,104.69,747,London,2025-07-27
CUST_024372,19,11764.54,Student,2,2,2823.49,Subprime,503.23,629,Leeds,2025-07-16
CUST_024373,18,5384.85,Student,5,2,1615.45,Prime,678.73,783,Glasgow,2025-07-26
CUST_024374,47,44753.89,Full-time,1,2,9845.86,Prime,326.69,773,Liverpool,2025-08-07
CUST_024375,50,86482.72,Full-time,6,4,55348.94,Prime,435.91,850,Sheffield,2025-07-11
CUST_024376,88,75110.27,Retired,4,5,52577.19,Prime,227.37,848,Liverpool,2025-08-02
CUST_024377,32,41031.14,Full-time,0,1,4103.11,Near-Prime,199.86,682,Bristol,2025-07-21
CUST_024378,61,68399.36,Full-time,2,2,16415.85,Near-Prime,682.56,698,Sheffield,2025-07-13
CUST_024379,18,999.12,Student,0,1,99.91,Subprime,261.88,607,Liverpool,2025-08-06
CUST_024380,28,62118.46,Full-time,4,5,43482.92,Prime,185.9,850,Sheffield,2025-07-22
CUST_024381,18,4464.36,Student,1,5,2455.4,Prime,473.91,756,Bristol,2025-07-31
CUST_024382,50,5356.27,Unemployed,8,1,964.13,Near-Prime,142.11,670,Liverpool,2025-08-03
CUST_024383,18,289.18,Student,2,3,104.1,Prime,554.6,760,Newcastle,2025-07-24
CUST_024384,49,72705.99,Full-time,8,5,65435.39,Prime,341.65,850,Birmingham,2025-07-26
CUST_024385,88,98793.95,Retired,2,2,23710.55,Prime,340.49,850,Birmingham,2025-07-09
CUST_024386,35,24129.25,Full-time,5,4,14477.55,Prime,36.18,754,Glasgow,2025-07-14
CUST_024387,23,52353.85,Contract,0,1,5235.38,Near-Prime,379.37,700,Newcastle,2025-07-12
CUST_024388,32,36767.07,Full-time,3,2,9559.44,Near-Prime,416.25,736,Cardiff,2025-07-19
CUST_024389,18,21891.66,Part-time,9,3,12478.25,Near-Prime,61.27,730,London,2025-07-30
CUST_024390,18,39484.74,Part-time,5,2,11845.42,Prime,154.55,850,Cardiff,2025-07-25
CUST_024391,63,91200.48,Full-time,9,3,51984.27,Prime,348.0,774,Manchester,2025-07-19
CUST_024392,38,28452.01,Part-time,0,1,2845.2,Near-Prime,241.14,666,Sheffield,2025-07-25
CUST_024393,41,37564.35,Part-time,5,2,11269.3,Prime,592.73,750,Sheffield,2025-08-03
CUST_024394,52,36689.44,Part-time,6,4,23481.24,Prime,81.45,784,Manchester,2025-07-17
CUST_024395,41,17014.55,Full-time,8,3,9187.86,Prime,583.02,850,Leeds,2025-07-14
CUST_024396,18,12923.65,Part-time,4,1,1809.31,Subprime,138.77,621,Glasgow,2025-07-10
CUST_024397,18,17037.54,Full-time,1,2,3748.26,Prime,525.21,752,Manchester,2025-07-31
CUST_024398,20,25680.22,Part-time,1,2,5649.65,Subprime,457.37,649,Manchester,2025-07-17
CUST_024399,18,19737.23,Part-time,2,1,2368.47,Near-Prime,568.67,660,Bristol,2025-08-05
CUST_024400,80,53754.79,Part-time,5,2,16126.44,Prime,268.96,850,Manchester,2025-08-03
CUST_024401,18,25718.39,Part-time,4,3,10801.73,Near-Prime,165.98,666,Glasgow,2025-07-30
CUST_024402,39,30533.28,Part-time,4,2,8549.32,Subprime,283.77,629,Cardiff,2025-08-03
CUST_024403,18,9869.28,Part-time,1,1,1085.62,Near-Prime,447.09,664,Bristol,2025-07-09
CUST_024404,43,20732.37,Part-time,1,2,4561.12,Subprime,326.53,584,Cardiff,2025-07-31
CUST_024405,34,51373.3,Full-time,1,1,5651.06,Subprime,105.38,600,Birmingham,2025-07-15
CUST_024406,69,53376.26,Part-time,2,3,19215.45,Near-Prime,362.17,664,Leeds,2025-07-31
CUST_024407,47,68060.56,Full-time,3,2,17695.75,Prime,75.03,850,Cardiff,2025-08-07
CUST_024408,24,29080.11,Full-time,0,1,2908.01,Near-Prime,609.41,721,Sheffield,2025-07-11
CUST_024409,43,37408.55,Full-time,2,2,8978.05,Prime,346.35,850,London,2025-07-20
CUST_024410,18,14889.37,Student,2,1,1786.72,Subprime,232.98,634,London,2025-07-31
CUST_024411,33,3526.66,Unemployed,4,2,987.46,Near-Prime,118.21,686,Leeds,2025-07-14
CUST_024412,18,18005.21,Part-time,2,2,4321.25,Subprime,280.28,646,Sheffield,2025-07-29
CUST_024413,30,21205.82,Full-time,1,3,6997.92,Near-Prime,147.66,708,Birmingham,2025-07-14
CUST_024414,31,39619.45,Full-time,3,5,25752.65,Prime,122.18,763,Leeds,2025-07-29
CUST_024415,18,9600.0,Part-time,2,1,1152.0,Near-Prime,473.85,687,London,2025-07-10
CUST_024416,28,35042.29,Full-time,1,5,19273.26,Prime,323.32,758,Sheffield,2025-08-04
CUST_024417,58,45195.91,Full-time,2,2,10847.02,Subprime,211.94,626,Glasgow,2025-08-02
CUST_024418,19,22198.09,Part-time,2,2,5327.54,Prime,348.36,778,Sheffield,2025-07-14
CUST_024419,53,64627.3,Full-time,1,4,28436.01,Prime,76.31,789,Sheffield,2025-08-07
CUST_024420,18,21778.76,Part-time,0,2,4355.75,Subprime,44.72,595,Leeds,2025-07-31
CUST_024421,39,54918.32,Full-time,1,1,6041.01,Subprime,359.6,630,London,2025-07-16
CUST_024422,52,82159.74,Full-time,4,3,34507.09,Prime,59.33,850,Sheffield,2025-07-15
CUST_024423,43,35321.52,Part-time,0,1,3532.15,Near-Prime,101.38,722,Glasgow,2025-07-18
CUST_024424,27,24862.67,Full-time,7,1,4226.65,Subprime,319.18,619,Liverpool,2025-08-06
CUST_024425,25,36397.13,Full-time,2,1,4367.66,Subprime,43.21,627,Bristol,2025-08-06
CUST_024426,31,39132.34,Full-time,2,1,4695.88,Near-Prime,709.35,672,London,2025-07-27
CUST_024427,43,55238.61,Full-time,1,2,12152.49,Prime,502.34,752,Liverpool,2025-07-21
CUST_024428,40,72276.35,Full-time,4,4,40474.76,Prime,56.45,795,Liverpool,2025-08-01
CUST_024429,28,28671.91,Full-time,1,1,3153.91,Subprime,63.88,566,Birmingham,2025-08-01
CUST_024430,18,14252.19,Part-time,1,2,3135.48,Subprime,155.96,622,Cardiff,2025-07-14
CUST_024431,38,9600.0,Part-time,1,1,1056.0,Deep-Subprime,51.37,503,Leeds,2025-08-03
CUST_024432,18,11531.61,Part-time,3,2,2998.22,Subprime,120.32,619,Cardiff,2025-07-18
CUST_024433,124,132245.66,Retired,1,5,72735.11,Prime,119.0,786,Newcastle,2025-08-01
CUST_024434,19,9600.0,Part-time,3,5,6240.0,Prime,441.09,825,Bristol,2025-07-25
CUST_024435,87,93386.59,Retired,1,4,41090.1,Prime,21.2,850,Birmingham,2025-07-20
CUST_024436,64,78866.06,Full-time,3,3,30757.76,Prime,155.74,780,Liverpool,2025-07-10
CUST_024437,27,53838.86,Full-time,2,2,12921.33,Subprime,390.64,623,Bristol,2025-07-30
CUST_024438,18,22871.08,Part-time,0,2,4574.22,Near-Prime,448.05,725,Sheffield,2025-07-29
CUST_024439,18,25022.75,Full-time,1,2,5505.01,Subprime,318.04,625,Bristol,2025-08-05
CUST_024440,101,108565.94,Retired,5,4,65139.56,Prime,144.66,850,Cardiff,2025-07-14
CUST_024441,40,27883.8,Full-time,2,5,16730.28,Prime,370.67,850,Bristol,2025-07-09
CUST_024442,51,71841.19,Full-time,11,5,75433.25,Prime,141.65,754,Manchester,2025-07-17
CUST_024443,86,63864.95,Part-time,5,3,28739.23,Prime,448.56,822,Liverpool,2025-07-22
CUST_024444,28,67766.62,Self-employed,7,2,23040.65,Near-Prime,248.81,713,Liverpool,2025-08-04
CUST_024445,82,71403.54,Part-time,4,2,19992.99,Near-Prime,528.79,683,Liverpool,2025-07-09
CUST_024446,18,2865.06,Student,2,2,687.62,Subprime,366.46,624,Newcastle,2025-08-04
CUST_024447,62,54985.95,Part-time,2,2,13196.63,Subprime,190.05,623,London,2025-07-26
CUST_024448,39,32711.46,Full-time,4,5,22898.02,Prime,349.35,765,Sheffield,2025-07-26
CUST_024449,18,11899.64,Student,1,2,2617.92,Prime,187.94,795,London,2025-07-31
CUST_024450,18,7984.51,Student,4,3,3353.49,Prime,174.0,794,Birmingham,2025-08-02
CUST_024451,29,34947.09,Part-time,4,2,9785.18,Near-Prime,227.45,663,Manchester,2025-07-10
CUST_024452,37,51821.92,Full-time,3,4,26947.4,Prime,217.13,835,Sheffield,2025-07-09
CUST_024453,55,40768.36,Part-time,6,3,19568.81,Prime,327.62,808,Newcastle,2025-07-17
CUST_024454,91,57921.35,Part-time,1,2,12742.7,Prime,644.11,850,London,2025-07-21
CUST_024455,22,46798.09,Contract,2,1,5615.77,Subprime,94.87,640,Manchester,2025-07-23
CUST_024456,55,57920.3,Full-time,3,4,30118.56,Prime,178.56,850,Manchester,2025-07-18
CUST_024457,28,18967.32,Self-employed,6,2,6069.54,Near-Prime,188.6,670,London,2025-07-15
CUST_024458,42,70425.78,Full-time,1,4,30987.34,Prime,124.41,762,London,2025-07-19
CUST_024459,22,23222.68,Part-time,6,3,11146.89,Prime,537.37,780,Newcastle,2025-07-28
CUST_024460,18,24268.54,Full-time,1,3,8008.62,Near-Prime,167.6,743,Sheffield,2025-07-18
CUST_024461,23,54041.73,Full-time,2,3,19455.02,Prime,137.23,837,Glasgow,2025-07-16
CUST_024462,33,64289.03,Full-time,2,3,23144.05,Prime,514.96,816,Newcastle,2025-07-14
CUST_024463,18,9600.0,Part-time,8,3,5184.0,Near-Prime,139.67,665,Liverpool,2025-07-27
CUST_024464,51,51000.21,Full-time,0,1,5100.02,Near-Prime,109.07,706,Liverpool,2025-08-06
CUST_024465,25,24755.04,Full-time,2,1,2970.6,Near-Prime,239.46,670,Manchester,2025-07-10
CUST_024466,22,45987.04,Full-time,9,2,17475.08,Prime,269.21,789,Birmingham,2025-07-27
CUST_024467,37,25450.02,Full-time,7,2,8653.01,Subprime,303.67,645,Manchester,2025-08-07
CUST_024468,46,64230.86,Full-time,6,2,20553.88,Prime,389.58,850,Sheffield,2025-07-27
CUST_024469,25,39534.29,Full-time,5,4,23720.57,Prime,389.34,782,Leeds,2025-08-04
CUST_024470,83,98586.88,Retired,2,2,23660.85,Subprime,195.74,644,Bristol,2025-07-26
CUST_024471,19,593.23,Student,1,2,130.51,Subprime,461.47,594,Birmingham,2025-07-31
CUST_024472,59,42488.35,Part-time,7,2,14446.04,Near-Prime,714.33,739,Leeds,2025-07-21
CUST_024473,18,13393.1,Part-time,5,2,4017.93,Prime,131.03,848,Glasgow,2025-07-28
CUST_024474,30,49206.96,Full-time,1,2,10825.53,Near-Prime,149.64,683,Leeds,2025-07-31
CUST_024475,85,124510.16,Retired,1,1,13696.12,Near-Prime,220.94,681,Manchester,2025-07-09
CUST_024476,26,40831.39,Full-time,3,3,15924.24,Near-Prime,340.15,675,Glasgow,2025-07-27
CUST_024477,64,94693.76,Full-time,0,5,47346.88,Prime,589.02,828,Leeds,2025-07-30
CUST_024478,23,23714.23,Full-time,6,2,7588.55,Near-Prime,258.01,691,Manchester,2025-07-26
CUST_024479,56,79651.85,Full-time,0,5,39825.92,Prime,184.04,755,Sheffield,2025-07-12
CUST_024480,117,92689.23,Part-time,2,2,22245.42,Near-Prime,394.44,720,London,2025-07-30
CUST_024481,37,60483.6,Full-time,0,3,18145.08,Near-Prime,171.7,739,Manchester,2025-07-14
CUST_024482,56,97778.84,Self-employed,9,5,92889.9,Prime,361.32,850,Manchester,2025-07-20
CUST_024483,51,22339.19,Part-time,2,3,8042.11,Near-Prime,319.78,700,Newcastle,2025-08-06
CUST_024484,42,78559.86,Full-time,3,4,40851.13,Prime,286.2,850,Cardiff,2025-07-26
CUST_024485,64,82260.91,Full-time,2,3,29613.93,Near-Prime,46.03,706,Manchester,2025-07-15
CUST_024486,58,98849.02,Full-time,0,5,49424.51,Prime,185.72,770,London,2025-07-13
CUST_024487,19,40606.87,Full-time,4,3,17054.89,Prime,195.58,844,Manchester,2025-07-24
CUST_024488,38,57320.79,Full-time,2,2,13756.99,Near-Prime,173.95,653,Glasgow,2025-07-11
CUST_024489,63,8996.86,Unemployed,4,2,2519.12,Near-Prime,249.88,699,Manchester,2025-07-14
CUST_024490,18,16000.0,Full-time,2,3,5760.0,Near-Prime,378.05,718,London,2025-07-28
CUST_024491,53,67359.3,Full-time,1,3,22228.57,Near-Prime,356.58,726,Glasgow,2025-07-23
CUST_024492,60,39624.63,Part-time,3,3,15453.6,Prime,607.34,850,Leeds,2025-07-16
CUST_024493,18,2503.57,Student,2,1,300.43,Near-Prime,189.34,667,Cardiff,2025-07-27
CUST_024494,18,17415.03,Part-time,1,1,1915.65,Subprime,369.48,628,Cardiff,2025-07-12
CUST_024495,179,242990.11,Retired,8,2,87476.44,Prime,417.63,848,Birmingham,2025-07-09
CUST_024496,66,78817.13,Retired,5,4,47290.28,Prime,43.75,794,Sheffield,2025-08-01
CUST_024497,18,6085.33,Student,2,3,2190.72,Near-Prime,278.39,728,London,2025-07-09
CUST_024498,39,27450.01,Part-time,6,3,13176.0,Prime,276.35,850,Bristol,2025-07-19
CUST_024499,52,75315.46,Full-time,6,2,24100.95,Prime,272.05,766,Newcastle,2025-07-18
CUST_024500,109,110203.65,Retired,7,5,93673.1,Prime,279.48,850,Newcastle,2025-07-26
CUST_024501,87,105358.1,Retired,3,4,54786.21,Prime,434.99,850,Liverpool,2025-07-11
CUST_024502,54,163154.93,Self-employed,4,2,45683.38,Near-Prime,341.56,743,Glasgow,2025-08-03
CUST_024503,18,12368.32,Part-time,4,3,5194.7,Prime,698.71,845,Liverpool,2025-07-21
CUST_024504,85,84677.39,Retired,5,4,50806.43,Prime,30.0,752,London,2025-07-16
CUST_024505,54,56461.44,Full-time,7,5,47992.22,Prime,96.28,824,Glasgow,2025-07-22
CUST_024506,55,59720.37,Full-time,1,5,32846.2,Prime,428.84,805,Sheffield,2025-07-19
CUST_024507,27,36653.55,Full-time,2,2,8796.85,Subprime,400.76,648,Leeds,2025-07-14
CUST_024508,46,68973.54,Full-time,2,3,24830.48,Prime,466.15,771,Liverpool,2025-08-04
CUST_024509,38,34520.62,Self-employed,3,2,8975.36,Near-Prime,400.5,699,Liverpool,2025-07-19
CUST_024510,21,30604.98,Full-time,0,2,6121.0,Deep-Subprime,453.18,549,Bristol,2025-08-06
CUST_024511,55,69571.24,Self-employed,2,2,16697.1,Subprime,238.85,592,Birmingham,2025-07-15
CUST_024512,19,16000.0,Full-time,0,2,3200.0,Near-Prime,204.06,738,Cardiff,2025-07-23
CUST_024513,18,25369.91,Full-time,0,1,2536.99,Near-Prime,305.69,684,Liverpool,2025-08-04
CUST_024514,50,66489.46,Full-time,3,4,34574.52,Prime,216.82,850,Cardiff,2025-07-23
CUST_024515,34,42335.41,Contract,1,2,9313.79,Subprime,83.95,584,Bristol,2025-08-02
CUST_024516,65,72707.29,Contract,1,4,31991.21,Prime,343.64,766,London,2025-07-12
CUST_024517,57,96626.24,Full-time,9,3,55076.96,Prime,305.79,803,Manchester,2025-07-19
CUST_024518,18,9600.0,Part-time,3,5,6240.0,Prime,538.2,755,Cardiff,2025-07-10
CUST_024519,18,19489.44,Part-time,1,2,4287.68,Near-Prime,222.43,704,Birmingham,2025-07-09
CUST_024520,18,388.26,Student,2,1,46.59,Subprime,519.3,614,Birmingham,2025-07-23
CUST_024521,18,20760.63,Part-time,6,3,9965.1,Near-Prime,234.57,713,Birmingham,2025-07-14
CUST_024522,18,12768.91,Student,1,1,1404.58,Subprime,440.77,596,Manchester,2025-07-29
CUST_024523,25,33680.18,Contract,2,2,8083.24,Prime,555.04,758,Bristol,2025-08-07
CUST_024524,39,38917.23,Part-time,9,4,29577.09,Prime,45.34,753,Manchester,2025-07-12
CUST_024525,39,45473.19,Full-time,1,1,5002.05,Subprime,146.84,563,Bristol,2025-07-09
CUST_024526,79,70385.33,Retired,6,1,11261.65,Near-Prime,263.5,719,London,2025-07-24
CUST_024527,18,16654.68,Full-time,1,2,3664.03,Subprime,90.48,636,Birmingham,2025-07-20
CUST_024528,203,269931.95,Retired,2,4,129567.34,Prime,684.53,833,Glasgow,2025-07-11
CUST_024529,63,101896.75,Full-time,1,2,22417.28,Prime,370.1,800,London,2025-07-16
CUST_024530,28,18850.32,Part-time,6,2,6032.1,Subprime,72.12,618,Newcastle,2025-07-13
CUST_024531,26,26456.19,Full-time,7,1,4497.55,Near-Prime,363.87,668,Birmingham,2025-07-26
CUST_024532,36,48802.35,Full-time,8,4,35137.69,Prime,311.69,850,London,2025-07-12
CUST_024533,18,44872.99,Part-time,3,1,5833.49,Near-Prime,110.34,702,Leeds,2025-07-27
CUST_024534,73,91708.49,Retired,4,5,64195.95,Prime,246.54,850,Liverpool,2025-08-01
